code,name_short,gender,function,country_code,country,nationality,height,weight,disciplines,events,birth_date,occupation,coach,influence,ritual,cluster
1930237,AMIONE B,Male,Athlete,ARG,Argentina,Argentina,189,0.0,['Football'],['Men'],,Athlete,Club: Ignacio Ambriz (MEX).<br>National: Javier Mascherano (ARG),,,2
1930239,MUNOZ JARAMILLO CA,Male,Athlete,COL,Colombia,Colombia,0,0.0,['Wrestling'],"[""Men's Greco-Roman 87kg""]",,Athlete/coach,,,,2
1930249,BELTRAN L,Male,Athlete,ARG,Argentina,Argentina,175,0.0,['Football'],['Men'],,Athlete,Club: Raffaele Palladino (ITA).<br>National: Javier Mascherano (ARG),,,2
1930254,TOLEUGALI B,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Taekwondo'],['Men -80kg'],,Athlete,"Personal: Nikolay Zharkov <br>National: Nursultan Mamayev (KAZ), London 2012 Olympian",His parents,,2
1930255,ABABAKIROV S,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Taekwondo'],['Men -58kg'],,Athlete,"Nursultan Mamayev (KAZ), London 2012 Olympian",His father,,2
1930276,BUBLIK A,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,196,0.0,['Tennis'],"[""Men's Doubles"", ""Men's Singles"", 'Mixed Doubles']",,,Personal: Artem Suprunov (RUS),,,2
1930278,NEDOVYESOV A,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,188,0.0,['Tennis'],"[""Men's Doubles""]",,,,,,2
1930284,RYBAKINA E,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,184,0.0,['Tennis'],['Mixed Doubles'],,,Personal: Stefano Vukov (CRO),,,2
1930292,BREY L,Male,Athlete,ARG,Argentina,Argentina,191,0.0,['Football'],['Men'],,Athlete,National: Javier Mascherano (ARG),,,2
1930367,CAICEDO N,Female,Athlete,ECU,Ecuador,Ecuador,170,0.0,['Athletics'],"[""Women's 200m"", ""Women's 400m""]",,"Athlete, student",Personal: Nelson Gutierrez (CUB),,,2
1930371,NAZARENO A,Female,Athlete,ECU,Ecuador,Ecuador,168,0.0,['Athletics'],"[""Women's 200m""]",,Athlete,Personal: Nelson Gutierrez (CUB),,,2
1930372,di CESARE M,Male,Athlete,ARG,Argentina,Argentina,186,0.0,['Football'],['Men'],,Athlete,National: Javier Mascherano (ARG),,,2
1930375,ECHEVERRI C,Male,Athlete,ARG,Argentina,Argentina,171,0.0,['Football'],['Men'],,"Athlete, student",National: Javier Mascherano (ARG),,,2
1930384,FERNANDEZ E,Male,Athlete,ARG,Argentina,Argentina,178,0.0,['Football'],['Men'],,Athlete,Club: Diego Martinez (ARG).<br>National: Javier Mascherano (ARG),,,2
1930386,GARCIA J,Male,Athlete,ARG,Argentina,Argentina,181,0.0,['Football'],['Men'],,Athlete,National: Javier Mascherano (ARG),,,2
1930400,GONDOU L,Male,Athlete,ARG,Argentina,Argentina,189,0.0,['Football'],['Men'],,Athlete,National: Javier Mascherano (ARG),,,2
1930404,TENORIO AG,Female,Athlete,ECU,Ecuador,Ecuador,165,0.0,['Athletics'],"[""Women's 100m""]",,Athlete,Personal: Nelson Gutierrez (CUB),,,2
1930405,HEZZE S,Male,Athlete,ARG,Argentina,Argentina,182,0.0,['Football'],['Men'],,Athlete,Club: Jose Luis Mendilibar (ESP).<br>National: Javier Mascherano (ARG),,,2
1930407,MOREJON G,Female,Athlete,ECU,Ecuador,Ecuador,152,0.0,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",,Athlete,Personal: Julio Chuqui (ECU),,,2
1930417,LUJAN G,Male,Athlete,ARG,Argentina,Argentina,184,0.0,['Football'],['Men'],,Athlete,National: Javier Mascherano (ARG),,,2
1930422,TORRES PM,Female,Athlete,ECU,Ecuador,Ecuador,155,0.0,['Athletics'],"[""Women's 20km Race Walk"", 'Marathon Race Walk Relay Mixed']",,Athlete,Personal: Julio Chuqui (ECU),,,2
1930426,MEDINA C,Male,Athlete,ARG,Argentina,Argentina,176,0.0,['Football'],['Men'],,Athlete,Club: Diego Martinez (ARG).</p><p>National: Javier Mascherano (ARG),,,2
1930428,BONILLA MB,Female,Athlete,ECU,Ecuador,Ecuador,157,0.0,['Athletics'],"[""Women's 20km Race Walk""]",,Athlete,Personal: Brent Vallance (AUS),Her mother,,2
1930436,OTAMENDI N,Male,Athlete,ARG,Argentina,Argentina,183,0.0,['Football'],['Men'],,Athlete,Club: Roger Schmidt (GER).<br>National: Javier Mascherano (ARG),,,2
1930444,NUNEZ A,Male,Athlete,PAR,Paraguay,Paraguay,178,0.0,['Football'],['Men'],,Athlete,National: Carlos Jara Saguier (PAR),,,2
1930451,RULLI G,Male,Athlete,ARG,Argentina,Argentina,189,0.0,['Football'],['Men'],,Athlete,,,,2
1930453,CANTERO A,Male,Athlete,PAR,Paraguay,Paraguay,170,0.0,['Football'],['Men'],,"Athlete, student",National: Carlos Jara Saguier (PAR),,,2
1930459,SOLER J,Male,Athlete,ARG,Argentina,Argentina,175,0.0,['Football'],['Men'],,Athlete,Club: Ricardo Zielinski (ARG).<br>National: Javier Mascherano (ARG),,,2
1930463,CHIRYUKIN N,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Shooting'],"['10m Air Pistol Men', '25m Rapid Fire Pistol Men', '10m Air Pistol Mixed Team']",,Athlete,National: Rashid Yunusmetov (KAZ),,,2
1930464,MALINOVSKIY K,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",,"Athlete, instructor",National: Olga Dovgun (KAZ).<br>Personal: Konstantin Malinovskiy (KAZ) - his father,"His father and coach, Konstantin Malinovskiy. ""He brought me into this sport and taught me everything.""",Says 'Poyekhali' (let's go) before competing. The phrase was made famous by Soviet cosmonaut Yuri Gagarin,2
1930465,ALTUKHOVA A,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Shooting'],"['10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team']",,Athlete,"National: Olga Duvgun (KAZ).<br>Club: Skiba Veronica, Melsitov Yuri (KAZ)",Her mother and her coach,,2
1930466,LE A,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Shooting'],"['10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team']",,"Student, athlete",National: Olga Dovgun (KAZ).<br>Personal: Veronika Skiba (KAZ),"Her coach Olga Dovgun. ""She is an example for me."" (Athlete, 11 Feb 2024)</p><p>Her husband Timofeyev Matvey. ""He always supports me and he is also a shooting athlete."" (Athlete, 11 Feb 2024)",,2
1930467,SATPAYEV I,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team']",,"Athlete, sports instructor",National: Olga Dovgun (KAZ).<br>Personal: Gennadiy Nassonov,"His coach Gennadiy Nassonov. ""We understand each other very well, both in sports and in life."" (Athlete, 11 Feb 2024)",,2
1930468,YUNUSMETOVA I,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Shooting'],"['10m Air Pistol Women', '10m Air Pistol Mixed Team']",,,Personal: Yunusmetov Rashid Sadullaevich (KAZ),,,2
1930478,ORYNBAY A,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Shooting'],"['Skeet Women', 'Skeet Mixed Team']",,Economist,"National: Sergey Kolos (KAZ), Vladislav Mukhamediyev (KAZ).<br>Personal: Oleg Pochivalov (KAZ)",Her parents,,2
1930479,DMITRIYENKO M,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Shooting'],['Trap Women'],,Athlete,National: Sergey Kolos (KAZ).<br>Personal: Oleg Pochivalov (KAZ),,,2
1930486,YECHSHENKO E,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Shooting'],"['Skeet Men', 'Skeet Mixed Team']",,,"Personal: Konstantin Yechshenko (KAZ), Alexandr Yechshenko (KAZ) - his grandfather and uncle",,,2
1930532,ZENON K,Male,Athlete,ARG,Argentina,Argentina,177,0.0,['Football'],['Men'],,Athlete,Club: Diego Martinez (ARG).<br>National: Javier Mascherano (ARG),,,2
1930539,GRAND'PIERRE A,Male,Athlete,HAI,Haiti,United States,0,0.0,['Swimming'],"[""Men's 100m Breaststroke""]",,,,,,0
1930552,ALSHAMLAN Y,Male,Athlete,KUW,Kuwait,Kuwait,0,0.0,['Fencing'],"[""Men's Sabre Individual""]",,,,,,2
1930706,VIANA VIERA J,Female,Athlete,BRA,Brazil,Brazil,162,0.0,['Badminton'],"[""Women's Singles""]",,Athlete,,"Her parents. ""They supported me since I was little and they always support me in my trips and my decisions. If I am at the level I am at, it is because of them."" (badmintonpanam.org, 24 Oct 2022)",,2
1930709,COELHO Y,Male,Athlete,BRA,Brazil,Brazil,178,0.0,['Badminton'],"[""Men's Singles""]",,Athlete,,"His father, coaches Marco Vasconcelos and Nadia Lyduch",,2
1930739,KNIBB T,Female,Athlete,USA,United States,United States,0,0.0,"['Cycling Road', 'Triathlon']","[""Women's Individual Time Trial"", ""Women's Individual""]",,Athlete,Personal: Erin Carson,Her mother,,4
1930741,KASPER K,Female,Athlete,USA,United States,United States,0,0.0,['Triathlon'],"[""Women's Individual""]",,Athlete,Personal: Nate Wilson (USA),,,2
1930747,PEARSON M,Male,Athlete,USA,United States,United States,0,0.0,['Triathlon'],"[""Men's Individual""]",,Athlete,Personal: Dean Gollich,,,2
1930750,RIDER S,Male,Athlete,USA,United States,United States,0,0.0,['Triathlon'],"[""Men's Individual""]",,Athlete,Personal: Paulo Sousa (POR),,,2
1930752,SPIVEY T,Female,Athlete,USA,United States,United States,0,0.0,['Triathlon'],"[""Women's Individual""]",,Athlete,Personal: Paulo Sousa (POR),Her mother,,2
1930767,DILLON F,Female,Athlete,USA,United States,United States,0,0.0,['Taekwondo'],['Women -57kg'],,,,,,2
1930770,HEALY J,Male,Athlete,USA,United States,United States,0,0.0,['Taekwondo'],['Men +80kg'],,,,,His pre-competition meal is pasta,2
1930771,NICKOLAS C,Male,Athlete,USA,United States,United States,0,0.0,['Taekwondo'],['Men -80kg'],,,National: Gareth Brown (GBR),,,2
1930773,TEACHOUT K,Female,Athlete,USA,United States,United States,0,0.0,['Taekwondo'],['Women -67kg'],,,,,,2
1930776,COLLINS D,Female,Athlete,USA,United States,United States,177,0.0,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",,,,,,2
1930777,NAVARRO E,Female,Athlete,USA,United States,United States,170,0.0,['Tennis'],"[""Women's Singles""]",,,Personal: Peter Ayers (USA),,,2
1930781,EUBANKS C,Male,Athlete,USA,United States,United States,201,0.0,['Tennis'],"[""Men's Singles""]",,,Personal: Ruan Roelofse (RSA),,,2
1930782,FRITZ T,Male,Athlete,USA,United States,United States,196,0.0,['Tennis'],"[""Men's Doubles"", ""Men's Singles"", 'Mixed Doubles']",,,"Personal: Michael Russell (USA), Paul Annacone (USA)",,,2
1930784,GAUFF C,Female,Athlete,USA,United States,United States,175,0.0,['Tennis'],"[""Women's Doubles"", ""Women's Singles"", 'Mixed Doubles']",,,"Personal: Jean Christophe Faurel (FRA), Brad Gilbert (USA)",,,2
1930785,GIRON M,Male,Athlete,USA,United States,United States,180,0.0,['Tennis'],"[""Men's Singles""]",,,"Personal: Karue Sell (BRA), Maxime Tabatruong (FRA)",,,2
1930790,KRAJICEK A,Male,Athlete,USA,United States,United States,188,0.0,['Tennis'],"[""Men's Doubles""]",,,Personal: Philip Farmer (USA),,,2
1930791,KRAWCZYK D,Female,Athlete,USA,United States,United States,170,0.0,['Tennis'],"[""Women's Doubles""]",,,Personal: Craig Veal (USA),,,2
1930801,PAUL T,Male,Athlete,USA,United States,United States,185,0.0,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",,,Personal: Brad Stine (USA),,,2
1930802,PEGULA J,Female,Athlete,USA,United States,United States,170,0.0,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",,,"Personal: Mark Knowles (BAH), Mark Merklein (BAH)",,,2
1930804,RAM R,Male,Athlete,USA,United States,United States,193,0.0,['Tennis'],"[""Men's Doubles""]",,,Personal: Bryan Smith (USA),,,2
1930826,ZHANG L,Female,Athlete,USA,United States,United States,0,0.0,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]",,Athlete,,Her parents,"She writes 'Let's Go, Have Fun,' on her left forearm before most big matches",2
1930828,JHA K,Male,Athlete,USA,United States,United States,0,0.0,['Table Tennis'],"[""Men's Singles""]",,Athlete,,,He listens to rap music on the morning of a match,2
1930832,SUNG R,Female,Athlete,USA,United States,United States,0,0.0,['Table Tennis'],"[""Women's Team""]",,Athlete,Club: Zhou Xin,,,2
1930833,WANG A,Female,Athlete,USA,United States,United States,0,0.0,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]",,,,,,2
1931098,HARIMOTO M,Female,Athlete,JPN,Japan,Japan,0,0.0,['Table Tennis'],"[""Women's Team""]",,,,,,2
1931099,HARIMOTO T,Male,Athlete,JPN,Japan,Japan,0,0.0,['Table Tennis'],"[""Men's Singles"", ""Men's Team"", 'Mixed Doubles']",,Student,"Personal: Qiu Jianxin (CHN).<br>National: Yosuke Kurashima (JPN), Yu Harimoto/Zhang Yu (JPN), his father",,,2
1931100,HAYATA H,Female,Athlete,JPN,Japan,Japan,0,0.0,['Table Tennis'],"[""Women's Singles"", ""Women's Team"", 'Mixed Doubles']",,Athlete,National: Takehiro Watanabe (JPN).<br>Club: Yasukazu Murakami (JPN),,,2
1931101,HIRANO M,Female,Athlete,JPN,Japan,Japan,0,0.0,['Table Tennis'],"[""Women's Singles"", ""Women's Team""]",,Athlete,,Her mother,,2
1931106,SHINOZUKA H,Male,Athlete,JPN,Japan,Japan,0,0.0,['Table Tennis'],"[""Men's Team""]",,,,,,2
1931109,TOGAMI S,Male,Athlete,JPN,Japan,Japan,0,0.0,['Table Tennis'],"[""Men's Singles"", ""Men's Team""]",,,National: Kunihito Tasei (JPN),,,2
1931124,PAEGLIS L,Female,Athlete,AUS,Australia,Australia,0,0.0,['Archery'],"[""Women's Individual"", 'Mixed Team']",,,National: Oh Kyo Moon (KOR),,,2
1931126,BOUKOUVALAS P,Male,Athlete,AUS,Australia,Australia,0,0.0,['Archery'],"[""Men's Individual"", 'Mixed Team']",,"Athlete, transport worker",National: Oh Kyo Moon (KOR).<br>Club: Alex King,,,2
1931160,TENZIN S,Male,Athlete,BHU,Bhutan,Bhutan,0,0.0,['Swimming'],"[""Men's 100m Freestyle""]",,Athlete,Club: Alexander Tikhonov (RUS),,,0
1931161,KURNIAWAN J,Male,Athlete,INA,Indonesia,Indonesia,0,0.0,['Swimming'],"[""Men's 100m Butterfly""]",,Athlete,National: Albert Chridtiadi Susanto,,,0
1931180,LEE D,Male,Athlete,KOR,Korea,Korea,176,0.0,['Sport Climbing'],"[""Men's Boulder & Lead""]",,"Athlete, student",National: Seo Jong-Kuk (KOR),,,2
1931183,SEO C,Female,Athlete,KOR,Korea,Korea,164,0.0,['Sport Climbing'],"[""Women's Boulder & Lead""]",,,"National: Seo Jong-Kuk (KOR), father",,,2
1931185,SHIN E,Male,Athlete,KOR,Korea,Korea,173,0.0,['Sport Climbing'],"[""Men's Speed""]",,,,,"To prepare for competitions, he goes to public baths or saunas the night before to sweat a little and sleep soundly. Wakes up seven hours before the competition for a light run, prioritising good nutrition, rest and sleep. He treats competitions like being on stage, neatly placing his uniform on a hanger the day before",2
1931243,SUKASEM V,Female,Athlete,THA,Thailand,Thailand,0,0.0,['Skateboarding'],"[""Women's Street""]",,,,,,2
1931269,KIM E,Male,Athlete,KOR,Korea,Korea,0,0.0,['Cycling Road'],"[""Men's Road Race""]",,Athlete,,,,4
1931278,SONG M,Female,Athlete,KOR,Korea,Korea,0,0.0,['Cycling Road'],"[""Women's Road Race""]",,Athlete,,,,4
1931298,AMIR,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Breaking'],['B-Boys'],,,,,,2
1931331,KYZAIBAY N,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,160,0.0,['Boxing'],"[""Women's 50kg""]",,Athlete,"National: Kamekov Dolkunzhan (KAZ), Azizova Gulzara (KAZ)",,,2
1931342,KHALZOVA V,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,175,0.0,['Boxing'],"[""Women's 75kg""]",,Athlete,,Her father,,2
1931345,IBRAGIMOVA K,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,175,0.0,['Boxing'],"[""Women's 57kg""]",,"Athlete, student",National: Shamil Safiullin (KAZ).<br>Personal: Alexander Vysotsky (KAZ),,,2
1931374,ROMANYK AM,Male,Athlete,THA,Thailand,Thailand,0,0.0,['Sailing'],"[""Men's Dinghy""]",,Athlete,Andreas Geritzer (AUT),,,2
1931381,MONTGOMERY S,Female,Athlete,THA,Thailand,Thailand,0,0.0,['Sailing'],"[""Women's Dinghy""]",,"Athlete, student",,,,2
1931384,SHAURI M,Female,Athlete,TAN,Tanzania,Tanzania,198,0.0,['Athletics'],"[""Women's Marathon""]",,"Athlete, soldier",National: Antony Mwingereza (TAN),,,2
1931493,VERED VILENCHIK O,Male,Athlete,ISR,Israel,Israel,0,0.0,['Sailing'],"[""Men's Dinghy""]",,Athlete,Personal: Erez Eliayahu (ISR),,,2
1931496,AMAN A,Male,Athlete,IND,India,India,0,0.0,['Wrestling'],"[""Men's Freestyle 57kg""]",,Athlete,,,,2
1931500,YOUSRI A,Male,Athlete,EGY,Egypt,Egypt,180,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Magdy Abou El-Magd (EGY),,,2
1931570,ABDULLIN I,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team""]",,Athlete,Personal: Artem Kichkin (KAZ),,,2
1931572,ZHANGBYRBAY D,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Archery'],"[""Men's Individual"", ""Men's Team""]",,Athlete,,,,2
1931573,MAIMURATOV A,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,182,0.0,['Sport Climbing'],"[""Men's Speed""]",,Athlete,,His parents,,2
1931576,KARIMI M,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault""]",,"Athlete, student",National: Aleksandr Kim (KAZ).<br>Personal: Stepan Gorbachyov (KAZ),His parents,"To battle nerves before competition he listens to music and tries to occupy himself with some work. ""It happens that I throw things, accessories all around the room if the competition is late. And then gradually I collect them, I clean, and it calms me down."" (olympic.kz, 17 Apr 2020)",2
1931577,KURBANOV N,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Artistic Gymnastics'],"['Men', ""Men's Pommel Horse""]",,Athlete,Personal: Khussaanzhan Kurbanov (KAZ) - his father,,,2
1931583,POTAPENKO Y,Female,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Modern Pentathlon'],"[""Women's Individual""]",,Athlete,"Personal: Sergey Turobov (UKR), Oksana Dmitriyenko (KAZ)",,,3
1931584,ABUSAL W,Male,Athlete,PLE,Palestine,Palestine,173,0.0,['Boxing'],"[""Men's 57kg""]",,Athlete,"Personal: Ahmad Harara (EGY), Nader Jayousi (PLE) - also head of the Palestinian Olympic delegation",,,2
1931588,BORODA-DUDOCHKIN G,Male,Athlete,KAZ,Kazakhstan,Kazakhstan,0,0.0,['Modern Pentathlon'],"[""Men's Individual""]",,,"National: Sergey Turobov<br>Personal: Sergey Seliverstov, Svetlana Seliverstova",,,3
1931815,SWIATEK I,Female,Athlete,POL,Poland,Poland,176,0.0,['Tennis'],"[""Women's Singles""]",,,Personal: Tomasz Wiktorowski (POL),,Listens to rock music before a match,2
1931818,ELMASRY I,Male,Athlete,EGY,Egypt,Egypt,196,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: David Davis (ESP),,,2
1931829,HENDAWY K,Male,Athlete,EGY,Egypt,Egypt,188,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Abdullah Al-Qahtani,,,2
1931832,FRECH M,Female,Athlete,POL,Poland,Poland,171,0.0,['Tennis'],"[""Women's Singles""]",,,Personal: Andrzej Kobierski (POL),,,2
1931894,LYNCH F,Male,Athlete,IRL,Ireland,Ireland,0,0.0,['Sailing'],"[""Men's Dinghy""]",,Athlete,"Vasilij Zbogar (SLO), three- time Olympic medallist (silver in 2008/2016, bronze in 2004) in the Finn class",Sailor Milan Vujasinovic (CRO),,2
1931914,LINETTE M,Female,Athlete,POL,Poland,Poland,171,0.0,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",,,Personal: Mark Gellard (GBR),,,2
1931916,ABDELHAK M,Male,Athlete,EGY,Egypt,Egypt,194,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Yann Balmossiere (FRA),,,2
1931934,BARWINSKA A,Female,Athlete,POL,Poland,Poland,0,0.0,['Sailing'],"[""Women's Dinghy""]",,Athlete,National: Wojciech Janusz (POL).<br>Personal: Jared West (AUS),Her sister,She has a check list which needs to be done before each event,2
1932027,YANG A,Female,Athlete,KOR,Korea,Korea,173,0.0,['Golf'],"[""Women's Individual Stroke Play""]",,,,,,2
1932109,ALY M,Male,Athlete,EGY,Egypt,Egypt,190,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Miguel Angel Velasco (ESP),,,2
1932124,COMERFORD N,Male,Athlete,IRL,Ireland,Ireland,183,87.0,['Rugby Sevens'],['Men'],,Athlete,National: James Topping (IRL),,,2
1932149,YASER ISMAIL O,Male,Athlete,PLE,Palestine,Palestine,0,0.0,['Taekwondo'],['Men -58kg'],,,,,,2
1932150,RODRIGUEZ P,Male,Athlete,HUN,Hungary,Hungary,197,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Dragan Dukic (SRB),,,2
1932154,MIKLER R,Male,Athlete,HUN,Hungary,Hungary,192,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Krisztian Karpati (HUN),,,2
1932160,VINESH V,Female,Athlete,IND,India,India,0,0.0,['Wrestling'],"[""Women's Freestyle 50kg""]",,"Athlete, Railway Worker",National: Kuldeep Malik (IND).<br>Personal: Woller Akos (HUN),,,2
1932161,BODO R,Male,Athlete,HUN,Hungary,Hungary,203,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Krisztian Karpati (HUN),,,2
1932168,IMRE B,Male,Athlete,HUN,Hungary,Hungary,186,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Istvan Pasztor (HUN),,,2
1932173,ROSOLSKA A,Female,Athlete,POL,Poland,Poland,166,0.0,['Tennis'],"[""Women's Doubles""]",,,,,,2
1932182,SANAD M,Male,Athlete,EGY,Egypt,Egypt,188,0.0,['Handball'],['Men'],,Athlete,National: Juan Carlos Pastor (ESP).<br>Club: Ljubomir Vranjes (SWE),,,2
1932186,ILIC Z,Male,Athlete,HUN,Hungary,Hungary,197,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Torsten Jansen (GER),,,2
1932194,LIGETVARI P,Male,Athlete,HUN,Hungary,Hungary,203,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Momir Ilic (SRB),,,2
1932219,BARTUCZ L,Male,Athlete,HUN,Hungary,Hungary,194,0.0,['Handball'],['Men'],,Athlete,"National: Chema Rodriguez, (ESP).<br>Club: Dragan Dukic (SRB)",,,2
1932221,TAREK M,Male,Athlete,EGY,Egypt,Egypt,202,0.0,['Handball'],['Men'],,"Athlete, engineer",National: Juan Carlos Pastor (ESP).<br>Club: Magdy Abou El-Magd (EGY),,,2
1932223,SIPOS A,Male,Athlete,HUN,Hungary,Hungary,198,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Roberto Garcia Parrondo (ESP),,,2
1932236,ROSTA M,Male,Athlete,HUN,Hungary,Hungary,203,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Xavier Pasucal Fuertes (ESP),,,2
1932243,ANTIM A,Female,Athlete,IND,India,India,0,0.0,['Wrestling'],"[""Women's Freestyle 53kg""]",,Athlete,,,,2
1932430,BOKA B,Male,Athlete,HUN,Hungary,Hungary,195,0.0,['Handball'],['Men'],,Athlete,National: Chema Rodriguez (ESP).<br>Club: Laszlo Gyorgy (HUN),,,2
